id,text
1349503723249295365,"@PalmaEdwin @gener_usuga @StewardRobles @KarinaRom6 @Barreja @DonIzquierdo_ @cielo_rusinque @MikeSelector @MoisesAlvaro_ @petrogustavo @MovimientoMAIS @Petrosk66254705 @gelverHo Es una lástima que no se den los espacios para dialogar pero entre nosotros no debería existir esas divisiones, todos tenemos nuestras diferencias, pero tenemos problema locales, regionales y nacionales muy comunes, que nos unen."
1349503714202165252,"@luisRebel_ @AlvaroUribeVel Si los profesores fueran comunistas entonces los uribistas o no fueron a clases jamas o son comunistas. 

Lo peor es que denigran de los maestros para defender paracos. Que daño les hizo Uribe."
1349503701002678274,"@NoticiasRCN @IvanDuque EL MARRANO ABRE LA JETA PARA SEGUIR CAGANDOLA Y EL REBAÑO EXCITADO TRAGA LA IZMIERDA QUE LE ESCUPEN EN SUS PUTRIDAS CARITAS ESPERANDO EL VENENO QUE LLAMAN ""VACUNA"" SIGAN ASI CHIMPANCES #NuevoOrdenMundial #Plandemia #PiedrasDeGeorgia #PelosiLovesTrump #ColombiaEsMaldicion"
1349503674989621260,@DanielSamperO Mágico-cómico-musical
1349503672066174978,"@infopresidencia @IvanDuque La plandemia, la que crearon los gbnos para controlar a las personas, eso de COVID-19 solo existe en la mente de los que creen, y va a ser un cuento de nunca acabar con o sin vacuna, al inicio del 2022 será igual no todos estarán vacun y se inventaran cifras y falsos picos."
1349503661341372416,"@LuisAlf82940568 @ricardolozano38 @AlvaroUribeVel Venga, ponga el vídeo completo y que vean que citaba a Gaviria, despreciando esas palabras.
Esto es ser poco hombre!"
1349503659466485761,"@AlvaroUribeVel ""El papel lo aguanta todo"" la realidad los deja sin palabras."
1349503630366355458,"El Gobierno Nacional extiende en #Colombia el aislamiento selectivo y la emergencia sanitaria hasta el 28 de febrero de 2021, con el objetivo de contener la propagación de la pandemia y tomar medidas en algunas regiones específicas @IvanDuque
@infopresidencia"
1349503628046966787,@WRadioColombia @IvanDuque Lo lógico es que no se haga!
1349503619096313857,@Betocoralg @CeDemocratico @IvanDuque jejejejejejejejejejje
1349503612658085892,Un ejemplo para los desatinos del sr subpresidente  @IvanDuque. https://t.co/amshHaiPLH
1349503593829834753,"@AlvaroUribeVel Jajajjajaja jajajjajaj cómo hps, si ni siquiera ha comprado las vacunas, lo creen a uno pendejo"
1349503586682736643,@EnriquesNorway @petrogustavo Uribe?
1349503585432850432,"@IvanDuque dice:
Relajense que se bajarán impuestos
Relajense que aumentará significativamente el salario mínimo
Relajense que no habrá fracking, etc
Y ahora Relajense que ya tienen las vacunas listas. 

El país relajao siempre y a los que no lo hacíamos nos llamaban terroristas."
1349504080482336770,@nilsonagu @IvanDuque Comprela! Típico mamerto que esperan que le regalen
1349504070772469765,@DanielSamperO Nos toco ir a Venezuela! A que nos vacunen
1349504056629354496,"@MinSaludCol @infopresidencia @IvanDuque @ViceColombia @urnadecristal @UNGRD @MinInterior @Fruizgomez @INSColombia @Supersalud Entiendan por recuperados, a 18 mil personas que fueron positivos, y les dijeron que diez días después de los primeros síntomas ya podían retomar sus actividades normales, sin ninguna prueba que confirme si realmente son negativos y por ende no pueden contagiar."
1349504050027442177,@IvanDuque @EnriquePenalosa @Lenin Un bobo cagado admirando a otro bobo cagado peor
1349504043069091842,@JERobledo 14 de enero senador.
1349504040271536128,@AlvaroUribeVel Si claro
1349504040242188294,"@CathyJuvinao Toca gestionar @petrogustavo  ante los Gobiernos Europeos, las que ellos no usen."
1349504039046832128,"LOS GRANDES NEGOCIANTES. 

Su patrón, @petrogustavo no fue capaz de comprar camiones para la basura, cómo le hubiera ido con la negociación de la vacuna. 

!Moringa para mi pueblo!

@GustavoBolivar dejé trabajar https://t.co/pZipqhwkWc https://t.co/aOzeyvfE5Y"
1349504033178968067,"Celebro vivamente la posesión de #FelipeBuitrago coautor con .@IvanDuque del libro sobre Economía Naranja. Ahora si va a funcionar la cosa porque en manos de .@GaitanVillegas la cosa iba ""cuesta abajo en su rodada"". .@mincultura"
1349504025369178113,"@ViceColombia @mluciaramirez @monterialcaldia @GobCordoba_ @infopresidencia @IvanDuque Esta no se cansa de pasear en el avion de la FAC. Como pastranista, lleva el desempleo de Colombia en el 20%."
1349504024047984646,@recontracalidad @alejarojas_g @petrogustavo La pregunta parte de un supuesto que dirían (...)
1349504016364007427,"@Leroler12298959 @Radioacktiva_ @LaLuciernaga @alexandramonto @risalocahumor @gabodelascasas @rabodeajip @MuelonSanchez @ovillar @MAVILLAMZAR @polillafeliz @JuanLuisGuerra @TropiBogota @DonJediondo @lopeztelar @Olympics @ToeiAnimation @dragonballz @dunemovie Será que la parodia de @petrogustavo , va a decirle a Melquisedec Meldicksedec ?"
1349504009644744705,@MirandaBogota @IvanDuque Lo más importante es que sea de conocimiento publico y que no entreguen recursos naturales !! Por una vacuna que deja muchas dudas!! Por el bien del país ojo con esos negocios!!
1349504009422458888,"@millersoto @gillermobon @PGN_COL @SandraFARC @Sergio_FARC @IvanDuque No se podía llamar diferente: Griselda Lobo, suena como a Cruella DeVil 🤢🤮"
1349504007761440768,@DavidJRicardo1 @IngjrRodrigo @gabocifuentes @CathyJuvinao @JuanPabloCalvas @CamiloRomero @JERobledo @camiloencisov @odpdh @AntonioSanguino La conficialidad es solo para los narcoterroritas guerrilleros
1349503980502659075,"@SNAI_Ec @Lenin @IvanDuque Han realizado un gran trabajo con nuestro país, nuestro Gobierno siempre preocupándose por el pueblo #SembramosFuturo"
1349503974219673600,"@AntonioSanguino @IvanDuque @Fruizgomez Trata uno de ver ese show de las 6 pm y dice uno:
Quería ser presidente o presentador?
Está preparado para ser presentador?
No le da pena ser presidente con tanta ineptitud?

10 segundos y cambiar de canal.

Solo Mentiras"
1349503970960666626,"@SARGENTOCHALA @COL_EJERCITO @PoliciaColombia Según usted estar del lado del pueblo es estar del lado de @petrogustavo y su horda sectaria de bandidos indultados vencidos en juicio? Empezando por usted que con la investidura de un camuflado delinquió con narco paramilitares, Usted tiene un problema mental !!!"
1349503966149804032,"@VISIONCBIA @JERobledo Misión Robledo izquierda: ""PONER ZANCADILLAS"""
1349503946726010880,@navarrowolff Que hará un virus en una bacteria?.!!! https://t.co/bBYw0azB28
1349503932914130946,"Esto fue anoche en LA SANTA de la calle larga
Y hoy sigue 
Que pasa?
@daulaw @DavidMuneraC @PoliciaCtagena @DadisCartagena @IvanDuque @NoticiasCaracol @WRadioColombia @NoticiasRCN @ElUniversalCtg https://t.co/q5l1fnYYW2"
1349503905621749763,@mary15mora @DELAESPRIELLAE @asulegalesLR Vamos centro democrático @CeDemocratico @AlvaroUribeVel tiembla la mamertada @petrogustavo @GustavoBolivar @ColombiaHumana_  librarnos de la inzmierda es la consigna. Colombia abre el ojo. Nada de auxiliadores de FARC..apatridos traidores
1349503893902864384,"@liliananeirac @Mujer_Mamerta @Sergio27Arias @MJDuzan @GustavoBolivar @petrogustavo @AUGUSTOOCAMPO @migueldelrioabg @merv59 Hijita bájate de esa nube, porque el suelazo que te vas a dar cuando comprendas nuestra historia con la derecha siniestra te va doler bastante https://t.co/x94XC25q07"
1349503885044572161,"@IvanDuque los contratos no se necesitan, acá en Polombia nos llevan vacunando hace años. @infopresidencia @CeDemocratico @CathyJuvinao"
1349503881802346503,@natiibedoya Así como @IvanDuque derrocha en un programa de televisión patetico🤮
1349503873145307136,"@infoyopinin1 @LuisGuillermoVl @JERobledo Si se incumplen los NDAs (non disclosure agreements) de los acuerdos para la adquisición de las vacunas, una de las sanciones por parte de las empresas vendedoras, es el no suministro de las mismas"
1349503869043269632,@ElQueLosDELATA @AUGUSTOOCAMPO @migueldelrioabg @LUISEROLAVE @Betocoralg @ColombiaHumana_ @petrogustavo @GustavoBolivar Pero por su puesto que deben estar son unos MAESTROS.
1349503850458263554,"@fuelsmicroalgae @jlmolinares @GustavoBolivar @petrogustavo @IvanCepedaCast @CorteSupremaJ @JEP_Colombia Hermano no sea cinico, los mal llamadoa socialistas que no son mas que criminales, pedofilos hijos de padres de su misma calaña, quieren vivir del trabajo del pueblo y del saqueo a la nacion, miren a Maduro, Chavez, loa Castros, Chauchesco, Daniel Ortega etc."
1349503848549920771,"@sanvalgo @MinSaludCol @IvanDuque El cinismo de estos sectarios no conoce límites, ojalá cumplieran y callaran bocas pero con su actuar corrupto y delictivo siempre terminan dándole la razón y con creces a los contradictores."
1349503844737298439,"@Juan_Florez @lasillavacia @IvanDuque Aqui nadie sabe nada de eso, por ser contratos confidenciales, no especulemos."
1349503844452085764,"@sanvalgo @MinSaludCol @IvanDuque Inepto Senador @sanvalgo de cuales esfuerzos hablamos si los unicos que reciben las consecuencias de las políticas genocidas de Duque ha sido la Población Civil?
Su partido es el que ""Gobierna"" y a quien se le atribuye la responsabilidad total de todo este mierdero q vive el país"
1349503838697492485,"La retórica más contagiosa. 
Sin palabras, don @DanielSamperO https://t.co/dgANJgc7de"
1349503833895038979,Los camiones de @petrogustavo @GustavoBolivar https://t.co/ibEmhPJ8Lt
1349504339317043201,"Estamos cumpliendo el mandato del Presidente @IvanDuque. Luego de 5 días de la aprobación del CONPES contra la deforestación, desde el territorio coordinamos las acciones para la protección del patrimonio natural de los colombianos. #ProtejamosLosBosques https://t.co/HED0CO0FbX"
1349504337236660224,@Cesar52667029 @petrogustavo Qué culibajito ni que nada. Respete pendejote.
1349504330240548866,"@RevistaSemana @JERobledo  La Nueva orden es : Para cuando la Vacuna 💉?
@MartinSantosR @EstebanSantos10 ,@ClaudiaLopez .

Estrategia de @JoeBiden y @BarackObama  
☑️@KremlinRussia_E 💪🇷🇺🐻 https://t.co/aN7lFPSoP6"
1349504324154626049,"@DanielSamperO Algo así, como hombre con hombre, mujer con mujer, en sentido contrario y viceversa?"
1349504311794032641,@mbrc11 @elduquech @RuGar_V @GustavoDelaRoca @AlvaroUribeVel Sin contar todas las muertes que ha ocasionado la derecha en GUATEMALA.....sin ir tan lejos
1349504305359892480,"@Da_VinciNea @petrogustavo @emiliolagos1 Asesinos,secuestradores."
1349504304105795592,"@millersoto @IvanDuque @petrogustavo @GustavoBolivar @RoyBarreras @IvanCepedaCast @JERobledo @angelamrobledo Tendrá un Éxito total el programa de vacunación, pues ha sido manejado con total transparencia y responsabilidad !"
1349504294458957826,@RevistaSemana @JERobledo No pueden revelar nada por que simplemente no tienen ni mierda
1349504291858489344,"@1letza @ricardolozano38 @AlvaroUribeVel ""Que hay casos en que hay que matar por razones morales "" https://t.co/J9yn5S0D4d"
1349504289560002561,"@neoflash5 @Glordem_q5 @liliananeirac @Mujer_Mamerta @Sergio27Arias @MJDuzan @GustavoBolivar @petrogustavo @AUGUSTOOCAMPO @migueldelrioabg @merv59 A los pobres les devuelven el IVA, $70 mil pesos cada dos meses. Son unos genios."
1349504284749135872,Dedicado a ti @IvanDuque  el porkys de Polombia https://t.co/RvCggzeSSA
1349504253778341889,@cardenasjorgee @IvanDuque @PartidoFARC Acá por Twitter van a resolver las cosas.... No coordinan mi una masticado de chicle....
1349504253484789760,"@MotorCritico @IvanDuque No, es el producto de hombres degenerados. La pobreza no es de culpar por la acciones individuales de estas personas, y tienen que pagar sus acciones a lo más duro de la ley."
1349504229413687297,@JoMalagon @UNGRD @Minvivienda @infopresidencia @IvanDuque @carlosruizma @gerenciasai @SusanaCorreaBor @ampalau @ACRegiones @GobernacionSai @urnadecristal Gran trabajo ministro
1349504229208162310,"@IvanDuque cual aislamiento ni que htas , vacune más bien , es el único país junto con las Guayanas que no están vacunando y que no tienen fecha de iniciación . Solo trampas y mentiras ."
1349504224900603910,@cardenasjorgee @IvanDuque @PartidoFARC No entiendo que tiene que ver la ineptitud del presidente con la guerrilla.
1349504223243862018,"@LuisAlf82940568 @NicolsTrianaR1 @ricardolozano38 @AlvaroUribeVel Si va a mostrar el vídeo, entonces le falta mostrar a quien lo dijo. El magistrado Gaviria https://t.co/j6F7Tt4A9O"
1349504220991516678,Entonces debe ser que la ética de las empresas no coincide con la del Gobierno de @IvanDuque toda vez que no se da la negociación. https://t.co/bgxyZAwGwy
1349504182181625856,Gobierno @AlvaroUribeVel  @IvanDuque estarán pensando comprar con sobrecosto las vacunas no tiene nada de raro https://t.co/C61ZoKwqvi
1349504173390311426,"@bg_buitrago @PoliciaColombia @COL_EJERCITO @FuerzasMilCol @infopresidencia @IvanDuque Los que ofrendan su vida por cuidar la de los demas no tienen ningun respaldo. Ser policia o militar era un honor, hoy el terrorismo vale mas"
1349504170865401862,"@liliananeirac @Mujer_Mamerta @Sergio27Arias @MJDuzan @GustavoBolivar @petrogustavo @AUGUSTOOCAMPO @migueldelrioabg @merv59 Nada más incongruente que ""ser de derecha y no ser una mantenida"" usted no entendió nada en la lavada de cerebro, pero le quedaron restos de información aislada que junta para tratar de hacer una frase coherente. No lo logra (ver caso de todo político de derecha en el mundo)"
1349504161600196610,@IvanDuque extiende hasta el 28 de febrero la emergencia sanitaria y el decreto de Aislamiento Selectivo con Distanciamiento Individual Responsable @JorgeIvanOspina @ClaraLuzRoldan #COVIDー19 https://t.co/faDfc3wud3
1349504161390407680,"Hijueputas! @Fruizgomez @IvanDuque los mas pobres y los que viven mas lejos de las ciudades, tendrán que comprar para poder vacunarse.

""Miserables""

Privados podrán importar y comercializar vacuna contra el coronavirus, según borrador del decreto https://t.co/w9Rks4tH6C"
1349504157183565824,@AlvaroUribeVel Liseres sociales piden lo mismo
1349504153631010817,"@AlvaroUribeVel Serán las vacunas de las bacrim, de los politiqueros!!!"
1349504152855064576,@cardenasjorgee @IvanDuque @PartidoFARC Cómo desviar el tema y eximir de responsabilidades 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️
1349504148279074818,"@GabrielSpringe5 Etiquetemos a ese gran hijueputa.

@IvanDuque"
1349504143988301826,"@jonathan1056 @petrogustavo Usted no se cansa ? Sus insultos duelen el día que aprenda a escribir y si fui policía a mucho honor, ese que usted de seguro no conoce, y el estudio también lo tengo soy profesional especializado, y lo de la nacionalidad lo tengo muy claro pero el que no sabe de eso es usted."
1349504140850950150,"@sanvalgo @MinSaludCol @IvanDuque Meee voy a casar...
...Meee quiero casaaar...
...solo me falta la novia y la plataaaa. 

Asi esta la vacunación en Polombia"
1349504139303260160,"@AlvaroUribeVel
Sr expdte: la @RepMariaSalazar acaba de estrenarse como congresista oponiéndose a que el pdte Trump responda por el crimen de incitar a una insurrección para desconocer el resultado de la elección y subvertir el orden const. de 🇺🇲.
Rescinda su endoso, por favor. https://t.co/3ycSgWT5Aa"
1349504138690834435,@IvanDuque como siempre tu gobierno con novedades claros todas son malas https://t.co/elKNMrqwoj
1349504131313098752,"@labrujaquevuela @gabrieljvelasco @CeDemocratico @AlvaroUribeVel @NubiaSMartinez @elpaiscali @ChriGarces @miltonhav @jhsuarezv @ricardoansal @PaterMionostro @Diarioccidente Irrespetuosa , con razón se llama BRUJA irrespetuosa"
1349504119099293697,"Orgullo total, no hay nadie que conozca cada uno de sus rincones, sus montañas, sus ríos, su población, y que quiera más esta patria que @AlvaroUribeVel. https://t.co/RwRGVrtzUB"
1349504108798103554,Si claro. https://t.co/YE5JQzo2ba
1349504105732050945,@IvanDuque en cartagena por el gusto ponen ley ley seca o toque de queda por qué siempre hay desobediencia si uno llama la policía no vienen si no a los dos o a los 4 días no bale la pena denunciar lo que pasa
1349504089332342784,"@IvanDuque Los niños sin sagrados estoy de acuerdo cadena perpetua para esos sinvergüenzas, tantos casos que escuchar de niños con sus almitas desbaratadas, al que asesinó a la nena hay que capturarlo antes de que continue con otras niñas y niños"
1349504578946031616,@destinitofatal @IvanDuque Izquierdas de mierda yendo en contra de leyes que protegen a los más vulnerables. Los violadores merecen la pena de muerte no sólo cadena perpetua.
1349504577192800256,@LaMismaLuu @IvanDuque No estoy feliz y si no hay es porque alguien para variar esta haciendo mal lo único que debe hacer
1349504569227804673,@EmelRojasC y entonces el aislamiento aplica en @Bogota pata todos menos para los clientes de este casino?  Medio carril ocupan sr @nico_estupinan @LuisErnestoGL desde las 3 pm. A 3m este lugar violar las normas de bio seguridad y aforo permitido @lcvelez @IvanDuque https://t.co/b2Vx8Kwvfx
1349504564064616452,"Dónde les cabe tanta imbecilidad, habla así del gobierno y del Dr @AlvaroUribeVel pero desea que el Terrorista indultado y defensor de Narcotraficantes sea su presidente: Narnia La espera! https://t.co/CVzMo3dIUf"
1349504560138772481,@NoticiasRCN @IvanDuque Se les acaban los caracteres de tw para el nombre de la medida #anticovid esa... jajajaja
1349504554086371331,Aislamiento selectivo en Colombia se extenderá hasta el 28 de febrero @IvanDuque https://t.co/ChF8u9rsJZ
1349504538626187264,"@elduquech @GustavoDelaRoca @AlvaroUribeVel Y en tu pais que es el mismo que el mio solo nos ha gobernado derecha papa y a sido y es fatal, estamos en el top ten de la mierda siempre, pesimos en educación, salud, desnutricion desigualdad, en cuanto a quien ha asesinado mas pues hay tenes al estandarte chapin rios mont🤣😂"
1349504524029980678,"@1letza @NicolsTrianaR1 @ricardolozano38 @AlvaroUribeVel ""Que hay casos en que hay que matar por razones morales "" https://t.co/VwFIGBeBXB"
1349504522654277635,@mariacris991 @gabrieljvelasco @CeDemocratico @AlvaroUribeVel @NubiaSMartinez @elpaiscali @ChriGarces @miltonhav @jhsuarezv @ricardoansal @PaterMionostro @Diarioccidente 😂😂😂😂. Usted que es sensible y se enojan por cualquier pregunta
1349504516828372993,@aroldan92 @petrogustavo Qué amargura!
1349504512051081218,"@MorenaClara5 @Da_VinciNea @Royer01522212 @petrogustavo Los españoles llamarían terrorista a Bolívar, como los sudafricanos blancos llamaron a Mandela, o los ingleses a Gandhi."
1349504511145103370,"@1letza @LuisAlf82940568 @ricardolozano38 @AlvaroUribeVel Yo considero que la gente en colombia y sobre todo el uribistas es muy conformista, ósea en otros países todos tienen derecho a comprar una casa, tener educación gratis y salud gratis y además de gratis digna. Ósea que tiene de malo uno soñar con eso, ellos se roban ese sueño 😔"
1349504498503458820,"@kammus52 @Betocoralg @CeDemocratico @IvanDuque En @NTN24 , es asesor areonáutico de ellos en varias oportunidades. Hace un par de días lo ví opinando acerca de lo que pasó el 6 de Enero en el Capitolio. Se le veía nervioso porque tenía a una asesora demócrata que le está pisando cerca por lo que hicieron."
1349504492891492359,Así es. Eso es lo que no parece entender @JERobledo y si lo entiende lo suyo es un acto de gran irresponsabilidad. https://t.co/d2feOrfgap
1349504492287512578,"@Andrsmorenoh @IvanDuque 🙏🏻
Me alegra mucho 🤗"
1349504471311773698,"@AntonioSanguino @IvanDuque @Fruizgomez Eso significa que con @petrogustavo ,@GustavoBolivar ,@DavidRacero ,@PizarroMariaJo ,@AidaAvellaE ,@migueldelrioabg ,@AUGUSTOOCAMPO ,@Betocoralg y otros tenemos de dónde escoger y muy dignos representantes.

Que tiene el uribismo? Puros hampones, comentaristas y Periodistas PREPA"
1349504451837636608,@DanielSamperO Jajajajajaja
1349504444585693184,"@DanielSamperO Qué haría este pobre sin Uribe, Duque y el CD.? Se le acaba el oficio y la profesión 🤭"
1349504442794696706,La lucha en el siglo XX la tenemos que luchar los jóvenes en el siglo XXI con fuerza y esperanza https://t.co/2x7NMU5u0u
1349504434645118978,"@niovergomez @GustavoBolivar @petrogustavo @DonIzquierdo_ @macdonal5 @RafaelG10099924 @AlexLopezMaya @gener_usuga @Mafalda_2020_ @aplastapayasos @AABenedetti Y se quedó corto por q se reproducen como ratas, perdón por las 🐀 de verdad."
1349504433479176193,"@ivanduque dijo que no vacunará a venezolanos ilegales... y cumplirá! Bueno, tampoco va a vacunar a los legales y tampoco a los colombianos #DuqueYLasVacunasPaCuando"
1349504426646663170,@Da_VinciNea @AntiExtremCol @petrogustavo @emiliolagos1 Asesinos
1349504422552985603,@DanielSamperO Siga en el humor...
1349504416248901634,"@sanvalgo @MinSaludCol @IvanDuque ¿Quien es este pelele? Jajajajaja pero que patéticos son los del CD, les quedó grande el país con masacres, asesinatos a líderes sociales, crisis económica y social! No tienen los pantalones de reconocerlo y su discursito barato de “la izquierda es culpable de todo” ya cansa."
1349504409982611456,"@sanvalgo @MinSaludCol @IvanDuque Y por otro lado izquierda puede decir lo que quiera, pero el gobierno de turno son ustedes, a trabajar que ustedes no son tituiteros y cumplan que para eso se les paga y  no se les corto el sueldo ni se disminuyó la nómina."
1349504405482188802,"@JERobledo @IvanDuque Jaja pero cuando tenían montada la farsa de la Habana era todo secreto y todo lo tapaban, y ahora cuando las FARC se presentan ante la JEP todo es a escondidas y nadie se entera que pasó y todos calladitos , la ley del embudo así son estos mamertoides"
1349504405146640384,"@DanielSamperO Regla básica y fundamental de un gobernante mediocre:  Si no puedes convencerlos con una orden sencilla, confundelos y enredalos a ver si de pronto hacen caso."
1349504371038498822,"@infopresidencia Sr Presidente @IvanDuque muy buena su propuesta y formula de alternancia para nuestros hijos, pensando en su salud mental, es muy cierto...DIOS LO CONTINÚE BENDICIENDO Y DANDO SABIDURIA PARA LIDERAR ESTE PAÍS."
1349504851097612289,@petrogustavo Luchas narcoterroristas donde primaban loa que más odian es lo que más aman y es la Plata que las Armas les dio por el narcoterrorismo y los clanes
1349504850741104643,"@JERobledo @QueDiceSebas Muchas gracias pero NO LO MIRARÉ, a esa hora estaré mirando a Maria Jimena Duzan @MJDuzan 
Suscríbase a nuestro canal de YouTube https://t.co/Me8cT1gbnl https://t.co/8TsigskUky"
1349504846664228865,"@Juan0Bogota @JUKARUBE @AlvaroUribeVel @OPSOMS_Col @IvanDuque Usted se cree con derecho de hijueputiar. Y después cuando los apretan de las huevas, salen en videos a ofrecer disculpas. Al fin qué? Son bravos detrás de un muro y un perfil. Valiente cosa."
1349504846114791424,"@reinercito @IvanDuque Ajjajajaj lo veo muy indignado por algo que se sabía que iba a pasar, las vacunas serán para hacer campaña en el 2022"
1349504822098145285,@MinSaludCol @infopresidencia @IvanDuque @ViceColombia @urnadecristal @UNGRD @MinInterior @Fruizgomez @INSColombia @Supersalud Excelente 👏🏻👏🏻👏🏻👏🏻👏🏻
1349504816804995072,"@IvanDuque @pnud Reforestación ? 
Energías limpias? 
Muy descarado"
1349504812556177411,"@DanielSamperO Y vos, el comisionado de la estupidez, el rencor y la envidia."
1349504806788984835,"Entidades territoriales y sector privado podrían comprar vacunas COVID-19 https://t.co/omcpyBnyAa via @caracolradio 
Al #Matarife @AlvaroUribeVel le quedó grande mandar a su buen muchacho a comprar las vacunas."
1349504806717681666,@DanielSamperO Este es el asesor de Duque para nombrar las medidas? https://t.co/ykbsUl3852
1349504800342290433,"@jonathan1056 @petrogustavo Vuelvo y te digo aprende a escribir pero quizás es por el odio que carga que no lo haces bien, sinaloense jajaja la nacionalidad del idiota rolo, sabes que?no me rebajare más a tu altura te dejo solo con tu rabia y tú estupidez no sea que se me contagie, ah cierto eso no se pega"
1349504796156420097,@JERobledo Senador. A parte de denunciar la ineptitud del presidente. ¿Se puede hacer algo? ¿Alguien diferente puede liderar la compra de vacunas? ¿O ya de plano solo aceptamos y nos resignamos?
1349504785091878916,@Da_VinciNea @Royer01522212 @petrogustavo @emiliolagos1 Que pedazo de mierda justificando asesinos.
1349504782613028866,"@Jorsola74 @emiliolagos1 @petrogustavo Según veo, usted es partidario del CD  por ende de Uribe, etc. Vamos a ver, para ser coherentes, hay muchos ex M19 en el CD, son varios, pero usted no dice nada por ellos mmm.
Y es cierto, cometieron crímenes que ellos mismos aceptaron, comparecieron y acordaron la paz."
1349504780226473990,@IvanDuque sr  presidente si ve como se gobierna con claridad en todo........ https://t.co/Jg31VQ6YJF
1349504753282248704,"@DanielSamperO La próxima semana le va a agregar en su intento de hacer parecer que hace algo, la palabra CONCIENTE, quedando así ""aislamiento selectivo inteligente individual responsable conciente"""
1349504751562588165,@RevistaSemana Ya que se largue para un Asilo...este Trevejo @JERobledo. no hace nada más que estorbar!!! https://t.co/WB36xxYQPv
1349504731249602560,"@carlosrami77 @NoticiasRCN @IvanDuque Si pero se pierde lo selectivo y lo responsable, cuando te subes a transmiseria. 
Es decir, te demoras más en pronunciarlo, que en romperlo. https://t.co/g3k22MsQb7"
1349504719430049796,@cardenasjorgee @IvanDuque @PartidoFARC Lo harían mejor
1349504710085062656,"@CABLEPOLOMBIA @ElQueLosDELATA @migueldelrioabg @AUGUSTOOCAMPO @LUISEROLAVE @Betocoralg @ColombiaHumana_ @petrogustavo @GustavoBolivar Ya viene el 20 de enero, la fiesta de Bien, pobrecito el uribismo, la cosa les salió cara. Aguiipiti"
1349504694373277699,A ver so pendejos @IvanDuque @MinSaludCol @Fruizgomez que acuerdo de confidencialidad ni que niño muerto... se les vino la noche y no tienen ni puta idea de las vacunas. Será que todo el resto de países no tienen acuerdos? Solo nosotros?
1349504677801549824,"@waltergarcia04 @Cesar52667029 @petrogustavo ¿En serio, usted se cree mejor persona?"
1349504676845256706,@DanielSamperO Envidia bobo petroñero
1349504661045321738,No se en que va el campeonato mundial al peor líder que ha manejado la pandemia que nos mostraba @DanielSamperO pero la verdad es que Ivan Duque con tanta torpeza se lo está llevando con honores y ya mejor dicho está fuera de campeonato por tan inmensa indigestión
1349504654825156614,@HassNassar @AlvaroUribeVel @elespectador Venga pero usted qué? Es el bisnieto de Nostradamus o qué putas?
1349504648244244480,"@liliananeirac @Mujer_Mamerta @Sergio27Arias @MJDuzan @GustavoBolivar @petrogustavo @AUGUSTOOCAMPO @migueldelrioabg @merv59 Cuál es el trabajo?
Como para copiarlo."
1349504640526774273,@ArielAnaliza @IvanDuque @Zuletalleras para que entienda que NO hay nada que agradecer...
1349504625301463047,@linaarbelaez @IvanDuque ¿Qué opinas ahora de tu tweet sabiendo que todo era mentira?
1349504616082399233,@AlvaroUribeVel Y este man si sabe rezar?🤔
1349504605248487427,@cardenasjorgee @IvanDuque @PartidoFARC De a acuerdo con esa plaga es rápida la vacuna..
1349505087220158464,"Según este individuo, lo q se lee entre líneas, és culpar al presidente @IvanDuque, como responsable de la SEGUNDA OLA de COVID DE
COLOMBIA.
USA
BRASIL
ESPAÑA
MEXICO
ALEMANIA
INGLATERRA
ETC. ETC. ETC.

Vean uds el PODER q tiene nuestro PRESIDENTE!!
👏👏👏👏👏👏👏👏 https://t.co/vJV02glNfZ"
1349505071889969158,@Juan0Bogota @JUKARUBE @AlvaroUribeVel @OPSOMS_Col @IvanDuque Si usted lanzando vulgaridad y ofensas es la voz del pueblo?
1349505045528793088,"@MinSaludCol @infopresidencia @IvanDuque @ViceColombia @urnadecristal @UNGRD @MinInterior @Fruizgomez @INSColombia @Supersalud Ladrones xq no muestran los convenios? Dr Chapatin (minsalud), esa coartada de confialidad no se lo cree nadie, xq los demas paises si lo muestran?"
1349505033222676493,Muerdasen el culo pedazos de malandros @RoyBarreras @IvanCepedaCast @ClaudiaLopez @CristoBustos @ernestosamperp @DanielSamperO https://t.co/qUjEkOpqAb
1349505020841127936,"@IvanDuque el misterio lo pone usted. En Bolivia firman en vivo el contrato. Duque, usted representa un desgobierno total. https://t.co/HvHyZATCin"
1349505019675029510,"@johanlml_ @IvanDuque Populismo punitivo no, mano fuerte contra los perpetradores de crímenes inhumanos contra los más vulnerables. Denles pena de muerte mejor."
1349505018341302272,@millersoto @JuMaJaRa @PGN_COL @SandraFARC @Sergio_FARC @IvanDuque Gracias @millersoto
1349505016487407618,@petrogustavo No veo de que te sientes orgulloso!!!!!!!
1349505013937221633,"@angelamrobledo @FiscaliaCol Pregúntele a @petrogustavo a @HOLLMANMORRIS o a cualquiera de ellos que de tanto que los ""amenazan"" ya los deben tener identificados."
1349505011143868419,@NoticiasRCN @IvanDuque No le conocía el nombre a la #MedidasSanitarias de ir por la calle con #tapabocas en plena #pandemia del ##COVID19
